Counter,Date/time,Latitude,Longitude,Sunlight
75,2022-05-13 14:36:15.807389,-45.96138550903886,2.9516150536537378,1
76,2022-05-13 14:36:34.172975,-45.41250383582502,4.3698778821854445,1
77,2022-05-13 14:36:52.536471,-44.844455571520896,5.758899060303236,1
78,2022-05-13 14:37:10.903147,-44.25780431232998,7.119279210222491,1
79,2022-05-13 14:37:29.275416,-43.65318463952481,8.451448263176966,1
80,2022-05-13 14:37:47.651773,-43.03133802205166,9.755636759165121,1
81,2022-05-13 14:38:06.028095,-42.3930901961361,11.031970174425034,1
82,2022-05-13 14:38:24.402970,-41.739157560717246,12.280858331310299,1
83,2022-05-13 14:38:42.779390,-41.07010444174332,13.503014985096316,1
84,2022-05-13 14:39:01.158912,-40.38649482924467,14.699136631752502,1
85,2022-05-13 14:39:19.538738,-39.68903478486295,15.869671685059853,1
86,2022-05-13 14:39:37.922316,-38.978193196583156,17.015467627310645,1
87,2022-05-13 14:39:56.305308,-38.25470632510645,18.13692823315474,1
88,2022-05-13 14:40:14.688546,-37.519105271841596,19.234785409155272,1
89,2022-05-13 14:40:33.070545,-36.77197239507067,20.309677700476286,1
90,2022-05-13 14:40:51.453743,-36.013733471633785,21.36244809245196,1
91,2022-05-13 14:41:09.838922,-35.244841158992685,22.393866080227355,1
92,2022-05-13 14:41:28.221261,-34.46597734534581,23.404379143399133,1
93,2022-05-13 14:41:46.607949,-33.67729621538078,24.395096996068798,1
94,2022-05-13 14:42:05.001428,-32.87911603524973,25.366859679003944,1
95,2022-05-13 14:42:23.401581,-32.07186312008217,26.320340541811294,1
96,2022-05-13 14:42:41.811627,-31.25579193394862,27.25638468359976,1
97,2022-05-13 14:43:00.222732,-30.431670111830208,28.175230338627447,1
98,2022-05-13 14:43:18.633821,-29.599925072799532,29.07750161469302,1
99,2022-05-13 14:43:37.047912,-28.760785537174215,29.964008934442273,1
100,2022-05-13 14:43:55.460940,-27.91476182657712,30.835235843031214,1
101,2022-05-13 14:44:13.870719,-27.062325977793474,31.69169466793149,1
102,2022-05-13 14:44:32.283570,-26.203476677274107,32.53434341007157,1
103,2022-05-13 14:44:50.694756,-25.338752401078803,33.363573969728215,1
104,2022-05-13 14:45:09.105022,-24.46841724743106,34.18002835411387,1
105,2022-05-13 14:45:27.516474,-23.592657903866805,34.984392311831506,1
106,2022-05-13 14:45:45.930911,-22.711654666260525,35.77732717977549,1
107,2022-05-13 14:46:04.342031,-21.825983387766946,36.55912055648526,1
108,2022-05-13 14:46:22.786423,-20.934133081885225,37.33185145472536,1
109,2022-05-13 14:46:41.233060,-20.03783169825407,38.09474016334251,1
110,2022-05-13 14:46:59.684677,-19.13717813561213,38.84843105429543,1
111,2022-05-13 14:47:18.140411,-18.232472173455214,39.59337935836712,1
112,2022-05-13 14:47:36.609493,-17.32345456299721,40.330477469248514,1
113,2022-05-13 14:47:55.077147,-16.41108866693765,41.05961010828387,1
114,2022-05-13 14:48:13.554852,-15.494998587828526,41.78172971323652,1
115,2022-05-13 14:48:32.032613,-14.575914196670746,42.49689567498935,1
116,2022-05-13 14:48:50.519945,-13.65354157181004,43.20595731082889,1
117,2022-05-13 14:49:09.001857,-12.728832951555912,43.90879255116735,1
118,2022-05-13 14:49:27.484156,-11.80169275936856,44.60607663056713,1
119,2022-05-13 14:49:45.972035,-10.872048758886711,45.298447361565714,1
120,2022-05-13 14:50:04.454100,-9.940653206363153,45.98591993058326,1
121,2022-05-13 14:50:22.934833,-9.007477887061668,46.66908351310491,1
122,2022-05-13 14:50:41.423524,-8.07221872393728,47.34871335587494,1
123,2022-05-13 14:50:59.904181,-7.135865643112718,48.02463697594181,1
124,2022-05-13 14:51:18.386175,-6.19812606497316,48.697607372200906,1
125,2022-05-13 14:51:36.874613,-5.258884298895313,49.368238021903935,1
126,2022-05-13 14:51:55.355334,-4.319058941960098,50.03640044788068,1
127,2022-05-13 14:52:13.842559,-3.3780829378482635,50.703020691102715,1
128,2022-05-13 14:52:32.331202,-2.4363810897957165,51.36831514827735,1
129,2022-05-13 14:52:50.817336,-1.4943243083787288,52.03253781535468,1
130,2022-05-13 14:53:09.305206,-0.5518479767722083,52.696248165184066,1
131,2022-05-13 14:53:27.787138,0.39046811418801763,53.35955052989658,1
132,2022-05-13 14:53:46.268636,1.3327654097599142,54.02305652385784,1
133,2022-05-13 14:54:04.755610,2.2751745947567343,54.68737093697894,1
134,2022-05-13 14:54:23.235904,3.2168999980384703,55.35244671381211,1
135,2022-05-13 14:54:41.717669,4.158193117948077,56.0189771029412,1
136,2022-05-13 14:55:00.206363,5.0991711670209074,56.68756601341098,1
137,2022-05-13 14:55:18.692686,6.039193171748505,57.358282763531456,1
138,2022-05-13 14:55:37.181145,6.978308764476902,58.031691716063364,1
139,2022-05-13 14:55:55.663143,7.915919552943908,58.70789724098984,1
140,2022-05-13 14:56:14.149296,8.852380957780392,59.38769652776229,1
141,2022-05-13 14:56:32.635102,9.787284700041807,60.07134390027959,1
142,2022-05-13 14:56:51.115836,10.720231846783072,60.75910345528432,1
143,2022-05-13 14:57:09.600523,11.651465280638766,61.45172151357776,1
144,2022-05-13 14:57:28.088050,12.580765145150377,62.149616662601254,1
145,2022-05-13 14:57:46.574017,13.507715941303466,62.85306838357416,1
146,2022-05-13 14:58:05.061509,14.432261199067785,63.56263738651234,1
147,2022-05-13 14:58:23.542247,15.353801993864352,64.27847780554059,1
148,2022-05-13 14:58:42.022755,16.272453699405,65.00130659098187,1
149,2022-05-13 14:59:00.509431,17.18832081086209,65.73185910269164,1
150,2022-05-13 14:59:18.990550,18.100611304209668,66.47017010202313,1
151,2022-05-13 14:59:37.475532,19.009555376160304,67.21710920672729,1
152,2022-05-13 14:59:55.957671,19.914596240692475,67.97292424259521,1
153,2022-05-13 15:00:14.437497,20.815526265258267,68.73816231524738,1
154,2022-05-13 15:00:32.925708,21.71263448111819,69.51382436355206,1
155,2022-05-13 15:00:51.413427,22.60520471511876,70.30007294930518,1
156,2022-05-13 15:01:09.893458,23.492640668287063,71.09717058802845,1
157,2022-05-13 15:01:28.374586,24.375095220520162,71.90607071640272,1
158,2022-05-13 15:01:46.862828,25.252566386721096,72.72763559008469,1
159,2022-05-13 15:02:05.344232,26.124097020194842,73.56185200553905,1
160,2022-05-13 15:02:23.831220,26.989969247298518,74.40990240740226,1
161,2022-05-13 15:02:42.314069,27.84940997712511,75.27197886012212,1
162,2022-05-13 15:03:00.799694,28.702411949481867,76.14905351437761,1
163,2022-05-13 15:03:19.287190,29.54858039311862,77.04174640788484,1
164,2022-05-13 15:03:37.768630,30.387205469840918,77.95035598163224,1
165,2022-05-13 15:03:56.250019,31.21819135300077,78.87586092330007,1
166,2022-05-13 15:04:14.736915,32.04138753209608,79.81924024986812,1
167,2022-05-13 15:04:33.218431,32.855911963370716,80.78066077318361,1
168,2022-05-13 15:04:51.703506,33.66174035368934,81.76131158011961,1
169,2022-05-13 15:05:10.192129,34.45841919852759,82.7619253707161,1
170,2022-05-13 15:05:28.672228,35.24498988733922,83.78259909205615,1
171,2022-05-13 15:05:47.159171,36.02161876493782,84.8249062422066,1
172,2022-05-13 15:06:05.647799,36.787589912515855,85.88932127305667,1
173,2022-05-13 15:06:24.128143,37.54198685414067,86.97601176319304,1
174,2022-05-13 15:06:42.609616,38.28465824525331,88.0862484712642,1
175,2022-05-13 15:07:01.097588,39.01526405161085,89.22111234241747,1
176,2022-05-13 15:07:41.584946,40.5693223961316,91.79453036964519,0
